smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,LUMO
C1=C(C=NC=C1N)C(F)(F)F,11.87231481,-4.35875,11.87231481,0.013726852,0.629857927,162.114,157.074,162.0404828,60,0,0.417464731,-0.397469308,0.417464731,0.397469308,1.272727273,1.909090909,2.272727273,19.4131692,10.24697499,2.302113938,-2.044890169,2.285573925,-2.053932697,5.373576024,-0.137326244,3.059901692,256.2494627,8.483127663,5.390508091,5.390508091,4.999018566,2.776720162,2.776720162,2.004708526,2.004708526,1.086723338,1.086723338,0.612753236,0.612753236,-1.26,228.2124915,7.842669405,2.409896478,1.8274111,60.85249012,5.733667477,0,0,0,0,6.176298517,4.983978521,0,13.17124514,0,0,6.066367068,12.39368714,11.25083777,13.17124514,5.687386275,0,4.983978521,0,6.176298517,5.733667477,24.0235057,0,0,5.733667477,18.85863142,0,0,4.983978521,6.176298517,0,5.563451492,18.46005421,0,0,0,38.91,11.73975001,13.17124514,0,5.687386275,0,18.46005421,0,0,0,4.983978521,5.733667477,35.61694444,0,3.305671296,0,4.28474537,0,0.840277778,-2.464305556,0,0,0.166666667,11,2,2,0,0,0,0,1,1,2,1,5,0,0,0,0,1,1.6826,33.6514,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.244222975
C1=CN=C(C=C1Cl)C(F)(F)F,11.8467284,-4.411805556,11.8467284,0.034560185,0.599831651,181.544,178.52,180.9906114,60,0,0.432884535,-0.251686089,0.432884535,0.251686089,1.363636364,2,2.363636364,35.49569094,10.33788171,2.316960331,-2.033260421,2.279170766,-2.06358935,6.300999056,-0.140697949,3.059901692,258.2494627,8.483127663,5.191122295,5.947051241,4.999018566,2.687093371,3.065057844,1.857058914,2.293494695,1.012418512,1.247515615,0.559787445,0.719480538,-0.77,228.2124915,8.327751711,2.695265578,2.080072579,65.81586565,0,5.693927995,0,0,0,6.176298517,4.983978521,0,13.17124514,0,11.60093989,12.13273414,11.21947689,0,13.17124514,11.60093989,0,4.983978521,0,6.176298517,0,29.04613902,0,0,0,13.17124514,0,11.60093989,4.983978521,6.176298517,0,5.693927995,18.32957771,5.022633314,0,0,12.89,11.87022651,13.17124514,0,5.022633314,0,12.26321064,6.066367068,0,0,4.983978521,11.60093989,35.54018519,5.310895062,3.101388889,0.034560185,-0.967592593,0,2.067808642,-3.392800926,0,0,0.166666667,11,0,1,0,0,0,0,1,1,1,0,5,0,0,0,0,1,2.7538,34.249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.742810128
CC1=CC2=NC(=CN2C=C1)C(=O)O,10.5796575,-0.998747166,10.5796575,0.07462963,0.712880827,176.175,168.111,176.0585775,66,0,0.355626867,-0.47646716,0.47646716,0.355626867,1.615384615,2.384615385,3.076923077,16.36648365,10.29345992,2.069575323,-1.919451346,2.066263613,-1.943551453,5.855781693,0.069100206,2.684752459,473.4194793,9.422285252,7.059290154,7.059290154,6.164703798,3.852982987,3.852982987,2.900857166,2.900857166,1.834830854,1.834830854,1.186760488,1.186760488,-1.84,1273.070758,7.790843144,2.58495488,1.261237617,74.45485158,9.507222001,5.647177221,5.693927995,0,0,5.969305288,0,9.778515705,0,0,0,24.61992283,12.39368714,0,9.901064579,11.61648251,0,9.384673127,0,6.9237372,0,35.78380077,0,0,0,0,0,0,20.46050581,0,6.9237372,16.05191667,24.52642128,0,5.647177221,0,54.6,5.969305288,4.794537184,0,5.693927995,5.647177221,5.563451492,6.196843572,10.59753818,19.05647134,4.983978521,5.106527395,1.690925926,0,14.51613898,8.679327286,1.803739607,-0.998747166,3.742808012,3.29287037,1.939603647,0,0.111111111,13,1,4,0,0,0,0,2,2,3,1,4,1,0,0,0,2,1.34092,46.8883,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.679598975
C[Si](C)(C=C)C1=CC=CC=N1,4.311728395,-1.400601852,4.311728395,1.203703704,0.604979201,163.296,150.192,163.0817259,58,0,0.126747549,-0.265704307,0.265704307,0.126747549,1.454545455,2.181818182,2.636363636,28.33160367,10.51045398,2.189734304,-2.146431472,2.00202638,-2.406646179,6.927837421,1.368033152,3.018763818,240.9994627,8.319990956,7.041071723,8.041071723,5.165831887,3.717404247,6.794754516,3.140789882,7.504695778,1.835367657,4.472084471,0.848474415,1.99066615,-0.893116883,321.7661601,8.205825589,3.00756796,1.772985134,68.80220377,0,8.073872301,0,0,0,0,4.983978521,0,0,6.578935684,24.85968404,12.13273414,11.51404572,0,0,13.39107445,0,4.983978521,0,13.09402271,0,36.67417472,0,0,5.317202149,0,0,0,13.05785082,0,0,0,36.67417472,13.09402271,0,0,12.89,8.073872301,0,0,0,0,0,5.317202149,0,18.32957771,36.42259824,0,0,0,4.311728395,1.203703704,2.050925926,0,6.047176713,1.840856481,8.307321744,-1.400601852,0.222222222,11,0,1,0,0,0,0,1,1,1,0,2,2,0,0,0,1,1.7222,51.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.829908289
C1COC2=C1C=NC=C2,5.258425926,0.820462963,5.258425926,0.820462963,0.510830905,121.139,114.083,121.0527638,46,0,0.125196355,-0.492840637,0.492840637,0.125196355,1.555555556,2.555555556,3.444444444,16.48178016,10.22333172,2.087601414,-1.92711136,2.215806021,-1.852466042,5.323834306,0.356459986,2.53519474,198.9110651,6.104448007,5.001726256,5.001726256,4.466326495,3.023434052,3.023434052,2.081859399,2.081859399,1.48780261,1.48780261,1.013897762,1.013897762,-1.05,254.26899,4.793918729,1.722990669,0.669381688,53.48864941,4.736862954,5.749511833,0,0,0,0,4.983978521,0,0,0,0,6.066367068,24.37796026,6.606881965,4.736862954,0,0,4.983978521,0,6.420821623,6.606881965,24.0235057,0,5.749511833,4.736862954,0,5.749511833,0,11.59086049,6.420821623,0,5.563451492,18.46005421,0,0,0,22.12,0,0,0,0,0,18.77721542,5.563451492,6.196843572,12.26321064,4.983978521,4.736862954,5.258425926,0,3.976342593,0,1.233796296,1.00462963,1.905092593,4.634583333,0.820462963,0,0.285714286,9,0,2,0,1,1,0,1,1,2,0,2,0,0,0,0,2,1.0165,33.436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.559512582
CS(=N)(=O)C1=CC=CC=N1,10.99259259,-2.613935185,10.99259259,0.342592593,0.661953856,156.21,148.146,156.0357339,54,0,0.134763581,-0.247794989,0.247794989,0.134763581,1.6,2.3,2.6,32.22441253,10.51265964,2.000844143,-1.955089307,2.016676404,-1.959687732,7.911971291,0.675653563,3.218646629,303.7795181,7.612884175,5.573111253,6.389607834,4.605171716,2.75364407,4.719970565,2.011618854,4.117182693,1.036842916,2.076510249,0.577504655,1.177756869,-0.9,165.6373293,7.20989011,2.37935435,1.539484879,60.08447274,0,5.025959979,0,0,0,0,0,13.97245518,0,0,6.066367068,12.13273414,12.45261276,9.729012186,4.208898492,9.729012186,4.779578164,4.983978521,0,5.025959979,6.255769184,24.39594478,0,0,0,0,0,0,15.4486462,9.729012186,4.779578164,0,29.42190476,0,0,0,53.81,9.729012186,4.208898492,0,0,5.025959979,0,12.45261276,18.19910121,0,4.983978521,4.779578164,18.13074074,0,3.787037037,0.342592593,0,0,5.045671296,2.891226852,0,-2.613935185,0.166666667,10,1,3,0,0,0,0,1,1,3,1,4,1,0,0,0,1,1.11707,39.2891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.827354705
C1CNCCC1CC2=CC=CC=N2,4.352426304,0.843657407,4.352426304,0.843657407,0.740409133,176.263,160.135,176.1313485,70,0,0.040588515,-0.316711191,0.316711191,0.040588515,1.307692308,2.153846154,2.846153846,14.86086331,9.929418534,2.128178264,-2.214279159,2.15611852,-2.283074145,5.040269189,0.369948018,1.898332698,239.5270085,8.932875131,7.869498847,7.869498847,6.449489743,5.055885865,5.055885865,3.718574781,3.718574781,2.682685937,2.682685937,1.900470827,1.900470827,-0.89,1589.71823,8.696948085,4.375475831,2.524814285,79.38473482,5.316788604,0,0,0,0,0,4.983978521,0,0,0,6.066367068,50.40261786,11.89077157,0,0,0,0,10.30076712,5.917906046,19.26246487,13.08951281,30.08987277,0,0,5.316788604,0,0,0,18.07349133,6.420821623,5.917906046,18.53557124,24.39594478,0,0,0,24.92,0,0,0,0,0,12.33872767,31.62508405,0,12.26321064,22.43350126,0,0,0,4.352426304,3.380084877,1.244814815,0.843657407,6.17794635,5.644918981,2.356151266,0,0.545454545,13,1,2,0,1,1,0,1,1,2,1,2,2,0,1,1,2,1.6237,53.5347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.76027534
CC(=O)C1=NC=C2C(=C1)C=CO2,10.91782124,-0.029537037,10.91782124,0.029537037,0.600774472,161.16,154.104,161.0476785,60,0,0.177622346,-0.462722567,0.462722567,0.177622346,1.583333333,2.416666667,3.166666667,16.32975511,10.20762632,2.025664657,-1.918873178,2.14122356,-1.939559222,5.947693236,0.100853773,2.676772327,430.7760853,8.552041764,6.573111253,6.573111253,5.770856948,3.61379011,3.61379011,2.584156218,2.584156218,1.70094598,1.70094598,1.060275647,1.060275647,-1.64,924.2314959,7.033229518,2.444115949,0.992566034,69.01845123,4.417150937,5.693927995,11.36626509,0,0,0,4.794537184,4.983978521,0,0,0,12.13273414,12.30996141,12.46000657,9.211688121,16.7524893,0,4.983978521,0,6.9237372,0,30.2866687,0,0,0,0,0,0,10.76722347,0,0,17.41220238,29.00989164,0,10.96924436,0,43.1,0,4.794537184,0,5.783244946,11.27694814,5.386224214,6.9237372,18.52637364,6.066367068,4.983978521,4.417150937,5.078813303,0,14.85314531,0.912222222,1.184166667,-0.029537037,3.532361111,3.141199924,1.494295163,0,0.111111111,12,0,3,0,0,0,0,2,2,3,0,3,1,0,0,0,2,2.0304,44.0135,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.76245647
CCOC(=O)C1=CC2=C(O1)C=NC=C2,11.27793273,-0.441018519,11.27793273,0.217453704,0.68106149,191.186,182.114,191.0582431,72,0,0.37375924,-0.460129159,0.460129159,0.37375924,1.642857143,2.5,3.214285714,16.54339444,10.29507423,2.118307094,-1.94812426,2.175898932,-2.018343945,5.917174062,0.049243914,2.397309131,428.0899797,9.966255326,7.688466325,7.688466325,6.80886175,4.316710148,4.316710148,2.74462167,2.74462167,1.799594068,1.799594068,1.187227857,1.187227857,-1.84,2597.09918,8.744806127,3.493171612,1.460463795,80.49693857,9.154013891,0,5.583020142,5.760247419,0,5.969305288,4.983978521,4.794537184,0,0,0,19.05647134,11.58306779,12.80372554,13.94855107,16.93854964,0,4.983978521,0,6.9237372,6.606881965,30.2866687,0,0,0,0,0,0,17.56016577,4.736862954,0,17.4785218,28.94357222,0,10.96924436,0,52.33,5.969305288,4.794537184,0,5.760247419,12.18990211,5.386224214,0,31.45015848,0,4.983978521,9.154013891,10.04970522,0,15.16359214,0.850049131,0.593104686,-0.223564815,3.427148526,3.213141298,2.093490489,0,0.2,14,0,4,0,0,0,0,2,2,4,0,4,2,0,0,0,2,2.0045,49.9655,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.291356677
COC(=O)C1=C2C=CC=CN2C=N1,11.19046674,-0.408611111,11.19046674,0.350092593,0.61136571,176.175,168.111,176.0585775,66,0,0.358416592,-0.464231101,0.464231101,0.358416592,1.538461538,2.384615385,3.153846154,16.52395579,10.31470037,2.115029138,-1.946475602,2.086973592,-2.014002226,5.942535797,0.059675782,2.641717062,447.5663571,9.259148545,7.097675118,7.097675118,6.325698503,3.82698198,3.82698198,2.577906464,2.577906464,1.822644867,1.822644867,1.197412007,1.197412007,-1.84,1666.582671,7.790843144,2.895010134,1.158991272,74.77416305,9.13755756,6.327320075,5.693927995,0,0,5.969305288,0,9.778515705,0,0,6.066367068,12.13273414,6.196843572,12.62649826,9.531400138,11.48600601,0,9.384673127,0,0,7.109797541,36.41719285,0,0,0,0,0,0,22.46377596,4.736862954,0,10.48846518,30.72326485,0,5.516700718,0,43.6,5.969305288,4.794537184,0,0,5.693927995,5.516700718,7.109797541,10.72801468,24.39594478,9.720841475,0,6.358019652,0,15.14495748,0,1.10875,-0.408611111,5.540124717,3.413055556,0,1.343703704,0.111111111,13,0,4,0,0,0,0,2,2,4,0,4,1,0,0,0,2,1.1209,46.5315,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.686483358
CC1=C(N2C=CC=CC2=N1)C(=O)N,11.05824452,-0.447962963,11.05824452,0.447962963,0.694490502,175.191,166.119,175.0745619,66,0,0.26712705,-0.364252089,0.364252089,0.26712705,1.538461538,2.307692308,3,16.14710232,10.31625527,2.114811761,-1.954507538,2.096897534,-2.144044436,5.927355214,0.099387783,2.860727816,472.6645918,9.422285252,7.189426827,7.189426827,6.198377303,3.934100495,3.934100495,2.838910386,2.838910386,1.93762105,1.93762105,1.410374184,1.410374184,-1.84,1259.074151,7.790843144,2.58495488,1.068692476,75.00050852,5.733667477,11.34110522,0,0,5.907179729,0,9.19523179,4.983978521,0,0,6.066367068,19.05647134,6.196843572,5.693927995,4.794537184,11.55435695,0,9.384673127,5.733667477,6.9237372,0,35.78380077,0,0,5.733667477,0,0,0,15.29185286,0,6.9237372,16.18239317,24.39594478,0,5.647177221,0,60.39,5.907179729,4.794537184,0,0,11.38785599,5.647177221,0,17.52127538,18.19910121,4.983978521,5.733667477,1.69212963,0,15.254726,0,7.089334845,-0.447962963,5.534272487,1.773240741,1.770925926,0,0.111111111,13,2,4,0,0,0,0,2,2,3,1,4,1,0,0,0,2,0.74162,48.4469,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.439353056
C1=CC=NC(=C1)C2=C(C=NN2)[N+](=O)[O-],10.57396589,-0.492546296,10.57396589,0.066018519,0.572166638,190.162,184.114,190.0490754,70,0,0.315777543,-0.269611652,0.315777543,0.269611652,1.428571429,2.285714286,2.928571429,16.62856297,10.23462429,2.173496629,-1.939172597,2.23873815,-1.899265128,5.643776449,-0.383708356,2.522989099,451.3746559,9.966255326,7.044888713,7.044888713,6.7876937,3.879716814,3.879716814,2.602330385,2.602330385,1.73705818,1.73705818,1.117352263,1.117352263,-2.24,2736.545425,8.362391879,3.249570652,1.32667687,78.758383,0,6.196843572,5.693927995,0,0,5.687386275,20.1969786,0,5.098681808,0,6.066367068,12.13273414,6.196843572,10.61723904,4.923311049,5.687386275,0,15.18134214,0,0,0,40.70710662,0,11.38785599,0,5.687386275,0,0,20.10465319,0,10.11431827,0,30.59278835,0,11.38785599,0,84.71,4.923311049,10.11431827,0,5.687386275,11.38785599,0,6.196843572,24.39594478,0,15.18134214,0,0,0,14.06998441,16.7362722,0.774074074,0,5.179676871,2.739992441,0,0,0,14,1,6,0,0,0,0,2,2,4,1,6,2,0,0,0,2,1.3799,48.4731,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.997781448
CCCNCCC1=CC=CC=N1,4.236376134,1.028611111,4.236376134,1.028611111,0.668892782,164.252,148.124,164.1313485,66,0,0.041575774,-0.316354358,0.316354358,0.041575774,1.333333333,2.25,2.916666667,14.84549535,10.25214463,1.902469717,-2.008105972,1.921717849,-2.175646604,5.030204946,0.665549449,2.157795777,196.2533698,8.648418081,7.585041797,7.585041797,5.931851653,4.538247775,4.538247775,2.821074963,2.821074963,1.71084183,1.71084183,1.064243139,1.064243139,-0.89,694.6611542,9.200009001,5.721364583,3.486219293,74.02562386,5.316788604,0,0,0,0,0,4.983978521,0,0,0,12.99010427,25.09831217,24.8563496,0,0,0,0,10.30076712,0,19.76538045,13.08951281,30.08987277,0,0,5.316788604,0,0,0,18.07349133,6.420821623,0,19.03848682,24.39594478,0,0,0,24.92,0,0,0,0,0,19.51033443,12.11474962,0,18.32957771,23.29087139,0,0,0,4.236376134,3.343537415,1.16768802,0,6.040427847,4.067670934,4.310966317,0,0.5,12,1,2,0,0,0,0,1,1,2,1,2,5,0,0,0,1,1.6237,51.1017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-0.688873676
C1=CC=NC(=C1)C2=NNC(=S)C=C2,4.883148883,0.624704743,4.883148883,0.624704743,0.699091443,189.243,182.187,189.0360682,64,0,0.119127961,-0.267120219,0.267120219,0.119127961,1.076923077,2,2.615384615,32.09199353,10.24902761,1.964905317,-1.961090645,2.100002228,-1.880869197,7.71064091,1.014401793,2.480598646,429.4219229,9.096011838,6.766777097,7.583273678,6.360173345,3.832502165,4.240750456,2.521409213,2.961235618,1.606448455,1.833818312,1.001409457,1.115094385,-1.55,1444.823681,8.066764246,3.448641919,1.784198146,80.47467508,0,10.33451726,0,0,0,0,10.08266033,0,5.098681808,0,18.28424051,24.26546827,6.196843572,5.693927995,0,12.21787344,0,15.18134214,0,0,0,41.16926818,0,11.38785599,0,0,0,12.21787344,15.18134214,0,4.640589267,0,36.52867891,0,11.38785599,0,41.57,0,0,0,0,4.640589267,11.38785599,0,12.26321064,24.26546827,15.18134214,12.21787344,0.624704743,4.883148883,4.162135299,6.780018896,1.64162037,0,9.340295939,1.734742536,0,0,0,13,1,3,0,0,0,0,2,2,3,1,4,1,0,0,0,2,2.20119,52.6527,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.400989796
C1=CC2=NN=NN2C=C1Br,3.740833333,0.752962963,3.740833333,0.752962963,0.632106825,199.011,195.987,197.9541082,50,0,0.178784546,-0.199559146,0.199559146,0.178784546,1.4,2.3,3.2,79.91873097,10.48258817,1.93429638,-1.875925175,2.075514892,-1.845914151,9.102978724,0.821467742,2.860781632,355.1754374,6.974691495,4.898869663,6.484866202,4.860173345,2.693753459,3.486751728,1.828971162,2.744646691,1.155504904,1.624588933,0.716207428,1.042316995,-0.97,357.083,5.787846103,2.016094353,0.786318504,64.98141577,0,0,5.647177221,0,0,0,0,0,4.515397894,5.098681808,0,38.48944823,10.66956309,0,0,21.57712112,0,20.04084989,0,0,0,22.80229722,0,0,0,0,0,15.9299439,20.04084989,0,0,0,22.80229722,0,5.647177221,0,43.08,0,0,0,0,0,10.11989674,0,10.71224147,12.13273414,31.4553959,0,2.566365741,3.300694444,0,10.93046296,0.752962963,0,3.731921296,1.800925926,0,0,0,10,0,4,0,0,0,0,2,2,4,0,5,0,0,0,0,2,0.8868,38.482,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2.340200422
C1=CC2=NC=NN2C=C1C(=O)O,10.50496977,-0.96537037,10.50496977,0.201851852,0.661367279,163.136,158.096,163.0381764,60,0,0.336762516,-0.47759861,0.47759861,0.336762516,1.5,2.333333333,3.083333333,16.36561613,10.27794334,2.028028236,-1.931610497,2.014955767,-1.985145576,5.869905558,0.069596595,2.676772327,434.8990384,8.552041764,6.006503749,6.006503749,5.770856948,3.298899945,3.298899945,2.285735085,2.285735085,1.521057693,1.521057693,0.943381723,0.943381723,-1.91,924.2314959,6.778847132,2.297993724,0.914298132,67.27801101,5.106527395,6.327320075,5.647177221,0,0,5.969305288,0,14.2939136,5.098681808,0,0,12.13273414,6.196843572,5.563451492,9.901064579,11.61648251,0,14.59805822,0,0,0,30.22034927,0,0,0,0,0,0,25.67389091,0,0,10.35798868,24.65689778,0,5.647177221,0,67.49,5.969305288,4.794537184,0,5.563451492,5.647177221,0,23.10592861,6.066367068,0,10.08266033,5.106527395,1.420092593,0,14.38303855,12.42424603,0.840740741,-0.96537037,3.1,2.797252457,0,0,0,12,1,5,0,0,0,0,2,2,4,1,5,1,0,0,0,2,0.4275,39.9463,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.250159223
